proposal_id,nb_entailed_proposals,nb_contradictory_proposals,nb_votes_for,nb_votes_mixed,nb_votes_against,nb_args_for,nb_args_against,controversiality_nli,controversiality_votes,controversiality_args
549f7ec2-eaa7-11e9-bb9d-0242ac110002,13,97,6,5,4,0,0,0.14285714285714285,-1.0,-1.0
7290a21b-eaa2-11e9-bb9d-0242ac110002,4,128,6,2,6,1,1,0.03875968992248062,-1.0,-1.0
533226e3-eaa2-11e9-bb9d-0242ac110002,21,11,10,3,3,0,1,0.5454545454545454,0.5,-1.0
442a6768-eaa2-11e9-bb9d-0242ac110002,0,88,13,2,1,1,0,0.011235955056179775,0.25,-1.0
f6a52082-eaa1-11e9-bb9d-0242ac110002,16,13,11,2,2,2,1,0.8235294117647058,-1.0,-1.0
77a668fd-eaa0-11e9-bb9d-0242ac110002,6,30,2,9,3,2,0,0.22580645161290322,-1.0,-1.0
078e1af3-ea9c-11e9-bb9d-0242ac110002,9,25,17,4,1,0,1,0.38461538461538464,0.2727272727272727,-1.0
ef29d76e-ea9b-11e9-bb9d-0242ac110002,41,9,14,4,0,1,0,0.23809523809523808,0.2631578947368421,-1.0
77a4b516-ea9b-11e9-bb9d-0242ac110002,2,15,6,3,10,0,3,-1.0,0.7142857142857143,-1.0
c5ca35fd-ea9a-11e9-bb9d-0242ac110002,1,185,5,1,10,1,3,0.010752688172043012,0.5833333333333334,-1.0
0ea5de3c-ea99-11e9-bb9d-0242ac110002,24,15,6,2,9,1,2,0.64,0.75,-1.0
5dd89a37-ea98-11e9-bb9d-0242ac110002,9,74,7,5,1,1,1,0.13333333333333333,-1.0,-1.0
62c82ad2-ea97-11e9-bb9d-0242ac110002,3,5,5,3,9,1,2,-1.0,0.6923076923076923,-1.0
0dff0208-ea94-11e9-bb9d-0242ac110002,4,8,25,2,2,2,0,-1.0,0.17857142857142858,-1.0
e65826a7-ea92-11e9-bb9d-0242ac110002,9,7,8,4,6,1,4,-1.0,0.8461538461538461,-1.0
5b2399c5-ea88-11e9-bb9d-0242ac110002,15,10,6,3,5,2,2,0.6875,-1.0,-1.0
9d8a3a1f-ea90-11e9-bb9d-0242ac110002,21,9,14,0,3,1,1,0.45454545454545453,0.26666666666666666,-1.0
adb01c26-ea8f-11e9-bb9d-0242ac110002,2,11,12,5,2,2,2,-1.0,0.4444444444444444,-1.0
7d5629a9-ea8f-11e9-bb9d-0242ac110002,5,41,30,1,1,0,0,0.14285714285714285,0.09375,-1.0
ddffb549-ea8e-11e9-bb9d-0242ac110002,142,18,13,0,5,2,0,0.13286713286713286,0.42857142857142855,-1.0
98c26450-ea8d-11e9-bb9d-0242ac110002,8,12,15,2,2,1,0,-1.0,0.2777777777777778,-1.0
76a04685-ea8c-11e9-bb9d-0242ac110002,4,14,7,4,5,0,3,-1.0,0.8333333333333334,-1.0
cc1d61d9-ea8b-11e9-bb9d-0242ac110002,31,169,14,1,4,2,2,0.18823529411764706,0.375,-1.0
02c9d783-ea8b-11e9-bb9d-0242ac110002,17,13,6,1,14,1,6,0.7777777777777778,0.5,-1.0
54b22e89-ea89-11e9-bb9d-0242ac110002,67,30,13,3,1,2,0,0.45588235294117646,0.29411764705882354,-1.0
03f09dae-ea88-11e9-bb9d-0242ac110002,5,14,2,2,12,1,1,-1.0,0.3333333333333333,-1.0
e490958c-ea86-11e9-bb9d-0242ac110002,2,259,2,1,19,1,1,0.011538461538461539,0.19047619047619047,-1.0
8eb4be84-ea86-11e9-bb9d-0242ac110002,55,16,18,1,1,2,0,0.30357142857142855,0.15,-1.0
8b1a2bb7-ea86-11e9-bb9d-0242ac110002,50,19,3,0,16,0,4,0.39215686274509803,0.23529411764705882,-1.0
20a817a0-ea84-11e9-bb9d-0242ac110002,109,2,9,2,10,0,1,0.02727272727272727,0.9230769230769231,-1.0
e76621f9-ea83-11e9-bb9d-0242ac110002,18,7,16,3,3,1,1,0.42105263157894735,0.35,-1.0
04b683f3-ea82-11e9-bb9d-0242ac110002,9,9,11,2,16,1,2,-1.0,0.7368421052631579,-1.0
1acd8d01-ea7f-11e9-bb9d-0242ac110002,1,21,16,3,1,3,1,0.09090909090909091,0.25,-1.0
ee13949a-ea7d-11e9-bb9d-0242ac110002,5,3,12,5,4,4,4,-1.0,0.5555555555555556,-1.0
e16d0e5a-ea7b-11e9-bb9d-0242ac110002,6,23,9,1,12,0,1,0.2916666666666667,0.7857142857142857,-1.0
9f31811d-ea79-11e9-bb9d-0242ac110002,1,22,14,0,8,2,1,0.08695652173913043,0.6,-1.0
0dadbeda-ea79-11e9-bb9d-0242ac110002,4,22,16,2,6,6,2,0.21739130434782608,0.47368421052631576,-1.0
c21b172c-ea78-11e9-bb9d-0242ac110002,19,9,14,3,14,0,3,0.5,1.0,-1.0
891aadf1-ea76-11e9-bb9d-0242ac110002,5,132,10,1,17,2,2,0.045112781954887216,0.631578947368421,-1.0
cfbdb3fb-ea75-11e9-bb9d-0242ac110002,0,3,86,4,5,9,4,-1.0,0.10989010989010989,0.5
13185dce-ea6f-11e9-bb9d-0242ac110002,4,6,16,2,3,1,1,-1.0,0.3157894736842105,-1.0
7f65163a-ea6d-11e9-bb9d-0242ac110002,1,4,16,2,3,2,0,-1.0,0.3157894736842105,-1.0
2fd0eeaf-ea6d-11e9-bb9d-0242ac110002,19,14,7,1,9,0,1,0.75,0.8181818181818182,-1.0
62e05c5f-ea6c-11e9-bb9d-0242ac110002,10,4,17,2,0,0,0,-1.0,0.15,-1.0
bb45aaaa-ea6b-11e9-bb9d-0242ac110002,9,19,11,1,15,4,7,0.5,0.7647058823529411,0.625
e797cc4d-ea66-11e9-bb9d-0242ac110002,50,25,12,3,19,2,5,0.5098039215686274,0.6956521739130435,-1.0
c967e7bd-ea65-11e9-bb9d-0242ac110002,1,57,13,6,7,4,5,0.034482758620689655,0.7,0.8333333333333334
9ce6fa1d-ea64-11e9-bb9d-0242ac110002,47,9,21,3,6,3,3,0.20833333333333334,0.4,-1.0
cd5b7795-ea63-11e9-bb9d-0242ac110002,5,220,18,3,7,0,3,0.027149321266968326,0.5,-1.0
157ded54-ea61-11e9-bb9d-0242ac110002,3,57,19,6,20,3,4,0.06896551724137931,0.9629629629629629,-1.0
0629626b-ea60-11e9-bb9d-0242ac110002,19,48,17,6,14,1,2,0.40816326530612246,0.875,-1.0
de61ce87-ea5e-11e9-bb9d-0242ac110002,0,267,99,2,18,6,3,0.0037313432835820895,0.20588235294117646,0.5714285714285714
18c1edbc-ea58-11e9-bb9d-0242ac110002,9,3,21,4,11,3,4,-1.0,0.6153846153846154,-1.0
0707ca26-e906-11e9-adee-0242ac110003,18,120,2152,323,427,363,192,0.15702479338842976,0.3033117932148627,0.5302197802197802
f7e8bec4-e905-11e9-adee-0242ac110003,25,125,2252,507,779,627,469,0.20634920634920634,0.46630434782608693,0.7484076433121019
105a67f9-0be7-11ea-ac8c-0242ac110002,24,128,0,0,0,0,0,0.1937984496124031,-1.0,-1.0
a5cb1f41-0bb0-11ea-ac8c-0242ac110002,17,96,0,0,0,0,0,0.18556701030927836,-1.0,-1.0
aeb2a125-0ba8-11ea-ac8c-0242ac110002,72,53,0,1,0,0,0,0.7397260273972602,-1.0,-1.0
5d22b390-0b75-11ea-ac8c-0242ac110002,37,116,2,0,0,0,0,0.3247863247863248,-1.0,-1.0
71c80667-0b1f-11ea-ac8c-0242ac110002,33,72,1,0,0,0,0,0.4657534246575342,-1.0,-1.0
5edff607-0b1e-11ea-ac8c-0242ac110002,43,70,1,0,0,0,0,0.6197183098591549,-1.0,-1.0
eb51d044-0b1c-11ea-ac8c-0242ac110002,22,52,1,0,0,0,0,0.4339622641509434,-1.0,-1.0
d1c85363-0b1a-11ea-ac8c-0242ac110002,42,56,1,0,1,0,1,0.7543859649122807,-1.0,-1.0
7704c8d3-0b06-11ea-ac8c-0242ac110002,16,84,1,0,0,0,0,0.2,-1.0,-1.0
2217b417-0b01-11ea-ac8c-0242ac110002,23,58,1,0,1,0,0,0.4067796610169492,-1.0,-1.0
c25512e5-0afe-11ea-ac8c-0242ac110002,13,407,0,0,0,0,0,0.03431372549019608,-1.0,-1.0
1628923b-0afc-11ea-ac8c-0242ac110002,66,112,18,0,0,0,0,0.5929203539823009,0.05263157894736842,-1.0
9bc1a1f8-0afb-11ea-ac8c-0242ac110002,86,68,17,1,0,2,1,0.7931034482758621,0.10526315789473684,-1.0
38888f1e-0aee-11ea-ac8c-0242ac110002,127,45,1,0,0,0,0,0.359375,-1.0,-1.0
d6afe78d-0ad8-11ea-ac8c-0242ac110002,36,48,0,0,0,0,0,0.7551020408163265,-1.0,-1.0
17fcc692-0ab0-11ea-ac8c-0242ac110002,44,54,1,0,0,0,0,0.8181818181818182,-1.0,-1.0
e8f5398b-09e2-11ea-ac8c-0242ac110002,116,61,0,0,0,0,0,0.5299145299145299,-1.0,-1.0
eea3f88b-0a60-11ea-ac8c-0242ac110002,161,81,1,0,0,0,1,0.5061728395061729,-1.0,-1.0
21b6bea6-0a5e-11ea-ac8c-0242ac110002,13,46,0,0,1,0,0,0.2978723404255319,-1.0,-1.0
55d03aab-0a58-11ea-ac8c-0242ac110002,19,46,1,0,0,0,0,0.425531914893617,-1.0,-1.0
a38c4a13-0a22-11ea-ac8c-0242ac110002,92,64,0,0,0,1,0,0.6989247311827957,-1.0,-1.0
8542668a-0a1c-11ea-ac8c-0242ac110002,43,92,0,0,0,2,0,0.4731182795698925,-1.0,-1.0
77d82fbd-0a1b-11ea-ac8c-0242ac110002,97,44,0,0,0,0,1,0.45918367346938777,-1.0,-1.0
2deb161c-0a15-11ea-ac8c-0242ac110002,44,247,1,0,0,0,0,0.1814516129032258,-1.0,-1.0
2fa25ee2-0a12-11ea-ac8c-0242ac110002,16,88,1,0,0,0,0,0.19101123595505617,-1.0,-1.0
a1116ea7-09fb-11ea-ac8c-0242ac110002,31,67,1,0,0,0,0,0.47058823529411764,-1.0,-1.0
baaebb7d-09e8-11ea-ac8c-0242ac110002,26,84,0,0,0,0,0,0.3176470588235294,-1.0,-1.0
357e8fff-0974-11ea-ac8c-0242ac110002,21,58,2,0,0,0,0,0.3728813559322034,-1.0,-1.0
9f965bc2-096f-11ea-ac8c-0242ac110002,27,23,0,0,1,0,1,0.8571428571428571,-1.0,-1.0
44f87f05-0968-11ea-ac8c-0242ac110002,54,70,1,0,0,0,0,0.7746478873239436,-1.0,-1.0
f1a08711-0967-11ea-ac8c-0242ac110002,37,73,1,0,0,0,0,0.5135135135135135,-1.0,-1.0
6de46cd0-094f-11ea-ac8c-0242ac110002,30,247,0,0,0,0,0,0.125,-1.0,-1.0
22c0d94b-0863-11ea-ac8c-0242ac110002,16,57,0,0,0,0,0,0.29310344827586204,-1.0,-1.0
1913c23c-0899-11ea-ac8c-0242ac110002,36,65,0,0,3,0,1,0.5606060606060606,-1.0,-1.0
3c627d1b-0889-11ea-ac8c-0242ac110002,136,93,3,0,0,1,0,0.6861313868613139,-1.0,-1.0
430ff58f-084e-11ea-ac8c-0242ac110002,13,105,0,0,0,0,0,0.1320754716981132,-1.0,-1.0
87428cfd-07f4-11ea-ac8c-0242ac110002,57,42,0,0,0,0,0,0.7413793103448276,-1.0,-1.0
2c5c6f52-07f4-11ea-ac8c-0242ac110002,53,73,1,0,0,0,0,0.7297297297297297,-1.0,-1.0
d29f9ea7-07f2-11ea-ac8c-0242ac110002,21,56,1,0,0,0,0,0.38596491228070173,-1.0,-1.0
697b8131-07f1-11ea-ac8c-0242ac110002,13,100,0,0,0,0,0,0.13861386138613863,-1.0,-1.0
083f6254-07f1-11ea-ac8c-0242ac110002,37,29,1,0,0,0,0,0.7894736842105263,-1.0,-1.0
42fe33ba-07e1-11ea-ac8c-0242ac110002,113,72,2,0,0,2,0,0.6403508771929824,-1.0,-1.0
e1848ad2-07c4-11ea-ac8c-0242ac110002,121,59,0,0,0,0,0,0.4918032786885246,-1.0,-1.0
8a11f749-07c4-11ea-ac8c-0242ac110002,110,54,0,0,0,0,0,0.4954954954954955,-1.0,-1.0
5a08ef25-07c3-11ea-80b3-0242ac110002,24,75,8,0,0,0,2,0.32894736842105265,-1.0,-1.0
4f5cc4af-0799-11ea-80b3-0242ac110002,44,59,1,0,0,1,0,0.75,-1.0,-1.0
3e13b622-070e-11ea-80b3-0242ac110002,9,62,0,0,0,0,0,0.15873015873015872,-1.0,-1.0
188f745c-06f0-11ea-80b3-0242ac110002,30,88,1,0,1,0,0,0.34831460674157305,-1.0,-1.0
31d8e02a-06e5-11ea-80b3-0242ac110002,13,96,1,0,0,1,0,0.14432989690721648,-1.0,-1.0
967e8a17-06e3-11ea-80b3-0242ac110002,4,20,1,0,0,0,2,0.23809523809523808,-1.0,-1.0
586248f3-06cb-11ea-80b3-0242ac110002,64,93,0,0,1,0,1,0.6914893617021277,-1.0,-1.0
1d955387-0573-11ea-80b3-0242ac110002,18,144,0,0,0,0,0,0.1310344827586207,-1.0,-1.0
c88e1e24-061d-11ea-80b3-0242ac110002,33,45,4,0,0,1,0,0.7391304347826086,-1.0,-1.0
bc134789-0602-11ea-80b3-0242ac110002,60,135,1,0,0,1,0,0.4485294117647059,-1.0,-1.0
3d0b7865-05e7-11ea-80b3-0242ac110002,10,85,1,0,0,0,0,0.12790697674418605,-1.0,-1.0
e2b88c3d-0573-11ea-80b3-0242ac110002,7,92,0,0,0,0,0,0.08602150537634409,-1.0,-1.0
dcb3567d-0565-11ea-80b3-0242ac110002,62,69,1,0,0,0,0,0.9,-1.0,-1.0
4f5bde42-0552-11ea-80b3-0242ac110002,47,79,0,0,0,0,0,0.6,-1.0,-1.0
6631fb9b-0533-11ea-80b3-0242ac110002,36,46,0,0,0,0,0,0.7872340425531915,-1.0,-1.0
32b97fa5-0532-11ea-80b3-0242ac110002,28,88,1,1,2,1,0,0.3258426966292135,-1.0,-1.0
6b5b180e-0531-11ea-80b3-0242ac110002,36,46,2,0,0,0,0,0.7872340425531915,-1.0,-1.0
43ee67c6-0519-11ea-80b3-0242ac110002,23,56,1,0,1,0,1,0.42105263157894735,-1.0,-1.0
f332236b-0511-11ea-80b3-0242ac110002,15,48,0,1,1,0,0,0.32653061224489793,-1.0,-1.0
1624fd97-04f5-11ea-80b3-0242ac110002,2,38,3,0,0,0,0,0.07692307692307693,-1.0,-1.0
c28cf771-04d6-11ea-80b3-0242ac110002,62,91,2,0,0,0,0,0.6847826086956522,-1.0,-1.0
0ee8019d-04d6-11ea-80b3-0242ac110002,56,93,1,1,0,2,0,0.6063829787234043,-1.0,-1.0
4948263a-04d4-11ea-80b3-0242ac110002,18,83,1,0,0,0,0,0.2261904761904762,-1.0,-1.0
3e52aa4a-04bf-11ea-80b3-0242ac110002,25,66,1,0,1,0,1,0.3880597014925373,-1.0,-1.0
929d889e-04a5-11ea-80b3-0242ac110002,30,73,1,0,0,0,0,0.4189189189189189,-1.0,-1.0
c0e0db0f-04a3-11ea-80b3-0242ac110002,11,331,1,0,0,0,0,0.03614457831325301,-1.0,-1.0
16b04eab-049e-11ea-80b3-0242ac110002,11,89,2,1,0,2,0,0.13333333333333333,-1.0,-1.0
9713cc87-044b-11ea-80b3-0242ac110002,26,95,0,0,3,0,1,0.28125,-1.0,-1.0
789ba750-03f1-11ea-80b3-0242ac110002,32,68,1,0,0,0,0,0.4782608695652174,-1.0,-1.0
c5ef3ab9-03dd-11ea-80b3-0242ac110002,37,65,0,0,0,0,0,0.5757575757575758,-1.0,-1.0
32e5bdc4-03d7-11ea-80b3-0242ac110002,18,96,0,0,1,0,1,0.1958762886597938,-1.0,-1.0
dd85d357-03d2-11ea-80b3-0242ac110002,32,354,4,0,0,1,0,0.09295774647887324,-1.0,-1.0
741e82b8-03ba-11ea-80b3-0242ac110002,19,74,0,0,0,0,0,0.26666666666666666,-1.0,-1.0
9f239e7c-0388-11ea-80b3-0242ac110002,38,73,1,0,0,1,0,0.527027027027027,-1.0,-1.0
8912e54c-0355-11ea-80b3-0242ac110002,14,81,1,0,0,0,0,0.18292682926829268,-1.0,-1.0
adb0389c-033f-11ea-80b3-0242ac110002,48,98,0,0,0,1,1,0.494949494949495,-1.0,-1.0
79904977-0302-11ea-80b3-0242ac110002,20,100,2,0,0,1,0,0.2079207920792079,-1.0,-1.0
ded1f5ac-02f2-11ea-80b3-0242ac110002,63,88,1,0,0,0,0,0.7191011235955056,-1.0,-1.0
fcdcbecb-02d3-11ea-80b3-0242ac110002,34,64,0,0,0,0,0,0.5384615384615384,-1.0,-1.0
9f788b25-025f-11ea-80b3-0242ac110002,54,106,4,0,0,1,1,0.514018691588785,-1.0,-1.0
034a1f8a-0204-11ea-80b3-0242ac110002,58,27,4,0,0,1,0,0.4745762711864407,-1.0,-1.0
a9486490-0154-11ea-80b3-0242ac110002,30,55,2,1,0,0,1,0.5535714285714286,-1.0,-1.0
c485388b-014e-11ea-80b3-0242ac110002,29,69,0,1,0,0,1,0.42857142857142855,-1.0,-1.0
01846e2a-0145-11ea-80b3-0242ac110002,9,21,5,1,0,0,0,0.45454545454545453,-1.0,-1.0
fac49028-00fb-11ea-bb9b-0242ac110003,19,41,3,0,0,0,0,0.47619047619047616,-1.0,-1.0
d7f9a89a-00e2-11ea-bb9b-0242ac110003,60,86,3,0,0,0,0,0.7011494252873564,-1.0,-1.0
4f5066ab-00b6-11ea-bb9b-0242ac110003,28,45,0,0,3,0,2,0.6304347826086957,-1.0,-1.0
8fc2a75f-00b3-11ea-bb9b-0242ac110003,42,72,2,0,0,0,0,0.589041095890411,-1.0,-1.0
1a79b961-0081-11ea-bb9b-0242ac110003,21,49,1,0,0,1,0,0.44,-1.0,-1.0
5380df88-0072-11ea-bb9b-0242ac110003,55,91,1,0,1,0,0,0.6086956521739131,-1.0,-1.0
b3830fcf-001a-11ea-bb9b-0242ac110003,69,70,2,0,1,0,0,0.9859154929577465,-1.0,-1.0
85ab1a9e-0008-11ea-bb9b-0242ac110003,8,90,2,0,1,0,0,0.0989010989010989,-1.0,-1.0
06ee7032-fff4-11e9-bb9b-0242ac110003,32,72,0,0,0,0,0,0.4520547945205479,-1.0,-1.0
257d6aad-ffea-11e9-bb9b-0242ac110003,31,92,1,0,1,1,1,0.34408602150537637,-1.0,-1.0
98646527-ffdf-11e9-bb9b-0242ac110003,5,57,0,1,0,0,0,0.10344827586206896,-1.0,-1.0
78c543e6-ffcc-11e9-bb9b-0242ac110003,42,82,2,0,0,0,0,0.5180722891566265,-1.0,-1.0
f6964976-ffb2-11e9-bb9b-0242ac110003,12,92,2,0,0,0,0,0.13978494623655913,-1.0,-1.0
0d7eb66b-ff08-11e9-bb9d-0242ac110002,47,62,1,0,0,0,0,0.7619047619047619,-1.0,-1.0
6e6d379d-ff00-11e9-bb9d-0242ac110002,4,89,1,0,0,0,0,0.05555555555555555,-1.0,-1.0
e20abb51-fefa-11e9-bb9d-0242ac110002,7,65,0,2,1,0,0,0.12121212121212122,-1.0,-1.0
215bc431-feea-11e9-bb9d-0242ac110002,39,170,0,0,1,0,0,0.23391812865497075,-1.0,-1.0
d0c10669-fe6c-11e9-bb9d-0242ac110002,10,112,4,0,0,1,0,0.09734513274336283,-1.0,-1.0
2ec74c79-fe5b-11e9-bb9d-0242ac110002,19,87,1,0,1,0,0,0.22727272727272727,-1.0,-1.0
e41a0d97-fe40-11e9-bb9d-0242ac110002,49,53,3,0,0,0,0,0.9259259259259259,-1.0,-1.0
91323633-fe1a-11e9-bb9d-0242ac110002,42,108,0,0,1,0,0,0.3944954128440367,-1.0,-1.0
797e7293-fe15-11e9-bb9d-0242ac110002,59,56,2,0,0,1,0,0.95,-1.0,-1.0
b78f69ed-fe14-11e9-bb9d-0242ac110002,14,87,2,0,2,1,0,0.17045454545454544,-1.0,-1.0
20f790a4-fe12-11e9-bb9d-0242ac110002,16,93,3,0,0,0,0,0.18085106382978725,-1.0,-1.0
5c0600f6-fd84-11e9-bb9d-0242ac110002,112,49,1,0,0,0,0,0.4424778761061947,-1.0,-1.0
6885dc09-fd41-11e9-bb9d-0242ac110002,27,108,0,2,0,0,1,0.25688073394495414,-1.0,-1.0
eceb5f90-fd38-11e9-bb9d-0242ac110002,58,74,3,0,1,0,1,0.7866666666666666,-1.0,-1.0
ed04767b-fcd5-11e9-bb9d-0242ac110002,20,85,1,0,0,0,0,0.2441860465116279,-1.0,-1.0
2f50d8f6-fcca-11e9-bb9d-0242ac110002,63,82,0,2,0,1,2,0.7710843373493976,-1.0,-1.0
e399e99d-fc69-11e9-bb9d-0242ac110002,26,129,1,0,2,1,2,0.2076923076923077,-1.0,-1.0
5c1bc719-fc69-11e9-bb9d-0242ac110002,27,98,2,0,0,1,0,0.2828282828282828,-1.0,-1.0
9418acbd-fc65-11e9-bb9d-0242ac110002,56,100,1,0,0,0,0,0.5643564356435643,-1.0,-1.0
722a37a8-fc14-11e9-bb9d-0242ac110002,77,69,0,0,1,0,0,0.8974358974358975,-1.0,-1.0
0d3f7e29-fc11-11e9-bb9d-0242ac110002,36,95,7,1,1,2,2,0.3854166666666667,-1.0,-1.0
5f9f98d3-fc04-11e9-bb9d-0242ac110002,14,58,0,0,0,0,0,0.2542372881355932,-1.0,-1.0
03b63ee2-fbf4-11e9-bb9d-0242ac110002,20,187,2,0,0,0,0,0.11170212765957446,-1.0,-1.0
b40914a3-fbe8-11e9-bb9d-0242ac110002,21,91,3,0,0,0,0,0.2391304347826087,-1.0,-1.0
889d5ec6-fbe3-11e9-bb9d-0242ac110002,59,82,1,0,1,0,0,0.7228915662650602,-1.0,-1.0
47739fda-fbca-11e9-bb9d-0242ac110002,26,77,2,1,0,0,1,0.34615384615384615,-1.0,-1.0
47cba84b-fbb3-11e9-bb9d-0242ac110002,35,57,0,0,1,0,0,0.6206896551724138,-1.0,-1.0
03309b3f-fb3e-11e9-bb9d-0242ac110002,44,50,0,0,0,0,0,0.8823529411764706,-1.0,-1.0
7a91fb6a-fb37-11e9-bb9d-0242ac110002,36,60,2,0,0,0,0,0.6065573770491803,-1.0,-1.0
d43ecf7b-fb33-11e9-bb9d-0242ac110002,18,120,0,1,2,1,0,0.15702479338842976,-1.0,-1.0
211c1ce6-fb33-11e9-bb9d-0242ac110002,26,202,1,0,1,1,0,0.1330049261083744,-1.0,-1.0
49497816-fb24-11e9-bb9d-0242ac110002,15,113,2,0,0,1,0,0.14035087719298245,-1.0,-1.0
1bb7c9cc-fb04-11e9-bb9d-0242ac110002,4,22,3,0,0,0,0,0.21739130434782608,-1.0,-1.0
1a6efa96-fafa-11e9-bb9d-0242ac110002,13,27,4,0,0,1,0,0.5,-1.0,-1.0
112c3769-faed-11e9-bb9d-0242ac110002,17,56,5,0,0,1,0,0.3157894736842105,-1.0,-1.0
51f8d726-fae0-11e9-bb9d-0242ac110002,9,56,1,0,0,0,0,0.17543859649122806,-1.0,-1.0
1aaba1fe-f914-11e9-bb9d-0242ac110002,170,48,1,0,0,0,0,0.28654970760233917,-1.0,-1.0
ffcc74df-fa67-11e9-bb9d-0242ac110002,30,49,3,0,0,0,0,0.62,-1.0,-1.0
2eae28d2-fa4f-11e9-bb9d-0242ac110002,45,249,4,1,2,1,1,0.184,-1.0,-1.0
f624d41b-fa36-11e9-bb9d-0242ac110002,70,29,0,1,0,0,0,0.4225352112676056,-1.0,-1.0
060aa8a7-fa21-11e9-bb9d-0242ac110002,10,36,1,0,0,0,0,0.2972972972972973,-1.0,-1.0
36534907-fa1f-11e9-bb9d-0242ac110002,62,113,1,0,1,1,1,0.5526315789473685,-1.0,-1.0
263aafab-fa1b-11e9-bb9d-0242ac110002,34,54,0,0,1,0,1,0.6363636363636364,-1.0,-1.0
c047a9e8-f9c6-11e9-bb9d-0242ac110002,16,143,4,0,0,0,0,0.11805555555555555,-1.0,-1.0
ab9e5573-f9a8-11e9-bb9d-0242ac110002,30,68,3,0,2,0,0,0.4492753623188406,-1.0,-1.0
95fa30e1-f9a7-11e9-bb9d-0242ac110002,31,77,1,0,1,0,0,0.41025641025641024,-1.0,-1.0
9e455305-f987-11e9-bb9d-0242ac110002,34,130,1,0,1,0,0,0.26717557251908397,-1.0,-1.0
27aaded8-f98c-11e9-bb9d-0242ac110002,58,72,2,0,0,1,0,0.8082191780821918,-1.0,-1.0
7d1d58da-f98b-11e9-bb9d-0242ac110002,112,82,2,0,0,0,0,0.7345132743362832,-1.0,-1.0
58e57fbc-f989-11e9-bb9d-0242ac110002,20,103,3,0,0,1,0,0.20192307692307693,-1.0,-1.0
1b420fed-f987-11e9-bb9d-0242ac110002,35,171,3,0,0,2,0,0.20930232558139536,-1.0,-1.0
6040cbf1-f967-11e9-bb9d-0242ac110002,12,137,0,0,2,0,0,0.09420289855072464,-1.0,-1.0
56a354a6-f964-11e9-bb9d-0242ac110002,19,48,2,1,0,2,0,0.40816326530612246,-1.0,-1.0
5b46e2c3-f962-11e9-bb9d-0242ac110002,52,80,1,1,2,2,2,0.654320987654321,-1.0,-1.0
8204a9f8-f8e9-11e9-bb9d-0242ac110002,26,86,2,1,0,1,1,0.3103448275862069,-1.0,-1.0
10686b64-f8d2-11e9-bb9d-0242ac110002,33,149,2,0,3,0,0,0.22666666666666666,-1.0,-1.0
8950a5a0-f8b9-11e9-bb9d-0242ac110002,58,79,0,1,1,0,1,0.7375,-1.0,-1.0
65c4579e-f890-11e9-bb9d-0242ac110002,21,22,4,0,0,0,0,0.9565217391304348,-1.0,-1.0
a091b56c-f88f-11e9-bb9d-0242ac110002,18,38,2,1,0,0,0,0.48717948717948717,-1.0,-1.0
ce5ed70c-f88d-11e9-bb9d-0242ac110002,18,10,4,0,1,1,1,0.5789473684210527,-1.0,-1.0
2b8e4668-f86d-11e9-bb9d-0242ac110002,52,64,1,1,0,0,1,0.8153846153846154,-1.0,-1.0
c6da9f6f-f86c-11e9-bb9d-0242ac110002,31,117,4,0,0,1,0,0.2711864406779661,-1.0,-1.0
fa5854a3-f81f-11e9-bb9d-0242ac110002,35,24,2,0,1,0,1,0.6944444444444444,-1.0,-1.0
7761b054-f81a-11e9-bb9d-0242ac110002,18,108,2,0,0,1,0,0.1743119266055046,-1.0,-1.0
87b6b07b-f751-11e9-bb9d-0242ac110002,4,18,3,1,0,1,0,0.2631578947368421,-1.0,-1.0
5ca55792-f741-11e9-bb9d-0242ac110002,28,97,1,0,3,0,0,0.29591836734693877,-1.0,-1.0
c33c25fa-f72b-11e9-bb9d-0242ac110002,84,113,8,0,1,1,1,0.7456140350877193,-1.0,-1.0
07d5475d-f729-11e9-bb9d-0242ac110002,33,68,1,1,1,0,1,0.4927536231884058,-1.0,-1.0
70f34fd0-f70b-11e9-bb9d-0242ac110002,55,133,3,0,0,0,0,0.417910447761194,-1.0,-1.0
0da3bfc8-f707-11e9-bb9d-0242ac110002,40,31,0,3,0,0,0,0.7804878048780488,-1.0,-1.0
0bdd4f7e-f6fd-11e9-bb9d-0242ac110002,29,29,11,2,2,1,1,1.0,-1.0,-1.0
d2146478-f6fc-11e9-bb9d-0242ac110002,48,57,2,0,1,2,2,0.8448275862068966,-1.0,-1.0
9c4c695e-f675-11e9-bb9d-0242ac110002,42,39,2,0,0,0,0,0.9302325581395349,-1.0,-1.0
c7395d0b-f63c-11e9-bb9d-0242ac110002,18,63,0,0,2,1,0,0.296875,-1.0,-1.0
35b592c6-f60c-11e9-bb9d-0242ac110002,14,32,0,0,2,1,0,0.45454545454545453,-1.0,-1.0
956f94bf-f644-11e9-bb9d-0242ac110002,108,58,1,1,0,0,0,0.5412844036697247,-1.0,-1.0
2c41ea1b-f625-11e9-bb9d-0242ac110002,35,86,3,0,0,1,1,0.41379310344827586,-1.0,-1.0
b686f0b0-f609-11e9-bb9d-0242ac110002,20,41,1,4,0,2,0,0.5,-1.0,-1.0
